Actual_Traffic,Predicted_Traffic,UPF_Config,Energy_Wh_Actual,QoS_Score_Actual
31.524874,47.63147,"('OAI', 1)",0.05919964984059334,0.9282963871955872
22.87086,46.76069,"('OAI', 1)",0.05480377748608589,0.9213598966598511
24.836267,45.81569,"('OAI', 1)",0.06204800680279732,0.9232262372970581
24.108303,45.275887,"('OAI', 1)",0.05900995805859566,0.922562837600708
26.85831,45.264843,"('OAI', 1)",0.05849360302090645,0.924950361251831
23.904787,46.142796,"('OAI', 1)",0.057979095727205276,0.9223613142967224
18.716005,47.623775,"('OAI', 1)",0.04981328919529915,0.9210193157196045
28.546646,49.76633,"('OAI', 1)",0.05649502947926521,0.9262060523033142
30.640917,52.65661,"('OAI', 1)",0.05740075185894966,0.9276890754699707
30.129128,56.050724,"('OAI', 1)",0.05704300478100777,0.9273326396942139
44.94272,59.55647,"('OAI', 1)",0.09673681110143661,0.9339658617973328
46.39164,63.458206,"('OAI', 1)",0.10173612087965012,0.934190571308136
38.67284,67.50572,"('OAI', 1)",0.07744293659925461,0.9328012466430664
53.60131,71.01988,"('OAI', 1)",0.12332024425268173,0.9351601600646973
55.521793,74.45821,"('OAI', 1)",0.1282932162284851,0.935349702835083
57.598766,77.63805,"('OAI', 1)",0.13322611153125763,0.9355255365371704
59.782448,80.51807,"('OAI', 1)",0.13803263008594513,0.9356978535652161
73.25185,83.03864,"('OAI', 1)",0.16570419073104858,0.9331335425376892
77.799576,85.71849,"('OAI', 1)",0.1747271567583084,0.9318748116493225
119.01012,88.386925,"('DPDK', 1)",0.205046609044075,0.9749957323074341
146.04866,92.639496,"('DPDK', 1)",0.20514070987701416,0.9752361178398132
53.18158,99.71489,"('OAI', 1)",0.12221262603998184,0.9351150393486023
68.69591,102.40274,"('OAI', 1)",0.1572234332561493,0.9343196749687195
72.03373,102.46103,"('OAI', 1)",0.16347774863243103,0.9334390759468079
87.44181,101.10752,"('OAI', 1)",0.1979198008775711,0.9293646216392517
73.647385,100.07694,"('OAI', 1)",0.1664232611656189,0.9330329298973083
62.24346,98.40278,"('OAI', 1)",0.14366276562213898,0.9358682036399841
54.839146,95.72207,"('OAI', 1)",0.12655262649059296,0.9352702498435974
82.00209,92.23203,"('OAI', 1)",0.1844591200351715,0.9307246804237366
70.265594,90.49696,"('OAI', 1)",0.1601952165365219,0.933904767036438
61.30834,89.17694,"('OAI', 1)",0.1413886696100235,0.9358060359954834
68.975784,87.6542,"('OAI', 1)",0.15776577591896057,0.9342445731163025
96.43427,86.64328,"('DPDK', 1)",0.2049371600151062,0.9748707413673401
127.11754,87.70721,"('DPDK', 1)",0.2050817310810089,0.9750787019729614
135.84245,92.18212,"('DPDK', 1)",0.20511148869991302,0.975153923034668
147.35078,98.76851,"('DPDK', 1)",0.20514418184757233,0.9752396941184998
157.97714,106.68558,"('DPDK', 1)",0.20516997575759888,0.975245475769043
140.27396,115.19857,"('DPDK', 1)",0.20512491464614868,0.975191056728363
138.32114,121.693275,"('DPDK', 1)",0.20511922240257263,0.9751753807067871
110.246254,126.05446,"('DPDK', 1)",0.20500677824020386,0.9749959707260132
127.01949,126.487434,"('DPDK', 1)",0.20508131384849548,0.9750749468803406
105.736,125.87294,"('DPDK', 1)",0.20498505234718323,0.9749683141708374
105.78033,123.07405,"('DPDK', 1)",0.20498526096343994,0.9749682545661926
91.91358,119.258255,"('DPDK', 1)",0.2049160599708557,0.9748221635818481
106.34636,114.21544,"('DPDK', 1)",0.2049880474805832,0.9749723672866821
88.06931,110.062584,"('OAI', 1)",0.19940197467803955,0.9292089343070984
89.97066,105.4926,"('OAI', 1)",0.20378045737743378,0.928746223449707
102.31086,101.36467,"('DPDK', 1)",0.2049679160118103,0.9749334454536438
85.77134,98.790085,"('OAI', 1)",0.19390253722667694,0.9297550916671753
89.385086,96.2066,"('OAI', 1)",0.2024233192205429,0.9288969039916992
103.14523,94.203514,"('DPDK', 1)",0.20497214794158936,0.974942147731781
104.00907,93.72434,"('DPDK', 1)",0.20497648417949677,0.9749522805213928
88.331825,94.23502,"('OAI', 1)",0.20004670321941376,0.9291437268257141
88.48473,94.171394,"('OAI', 1)",0.20039869844913483,0.929107666015625
92.345215,93.821785,"('DPDK', 1)",0.20491783320903778,0.9748269319534302
79.33458,93.61966,"('OAI', 1)",0.17834362387657166,0.9314419627189636
88.38123,92.597145,"('OAI', 1)",0.20013856887817383,0.9291214942932129
113.81923,91.87962,"('DPDK', 1)",0.205023393034935,0.9749979972839355
96.383064,93.22396,"('DPDK', 1)",0.2049368917942047,0.9748697280883789
87.46976,94.37046,"('OAI', 1)",0.1979755163192749,0.9293531179428101
96.38274,94.692055,"('DPDK', 1)",0.2049368917942047,0.9748697280883789
99.599594,95.12719,"('DPDK', 1)",0.20495395362377167,0.9749045968055725
119.86627,95.808174,"('DPDK', 1)",0.20505033433437347,0.9750005602836609
120.96101,98.003,"('DPDK', 1)",0.20505517721176147,0.9750111103057861
110.38349,100.90466,"('DPDK', 1)",0.2050074338912964,0.974997878074646
134.36072,103.13183,"('DPDK', 1)",0.20510679483413696,0.9751388430595398
145.39499,106.462204,"('DPDK', 1)",0.2051389515399933,0.9752350449562073
164.71834,110.81697,"('DPDK', 1)",0.20518505573272705,0.9752550721168518
178.10353,116.6747,"('DPDK', 1)",0.2052120566368103,0.9752660393714905
177.61996,123.713974,"('DPDK', 1)",0.20521113276481628,0.9752645492553711
169.52115,130.52884,"('DPDK', 1)",0.205195352435112,0.9752575755119324
208.01245,135.75578,"('DPDK', 1)",0.20526456832885742,0.9752945303916931
185.49477,142.37497,"('DPDK', 1)",0.20522581040859222,0.9752715229988098
168.95605,147.0961,"('DPDK', 1)",0.20519421994686127,0.9752560257911682
181.21442,148.85724,"('DPDK', 1)",0.20521791279315948,0.9752700924873352
151.65474,149.62122,"('DPDK', 1)",0.20515525341033936,0.975242555141449
164.9421,147.31833,"('DPDK', 1)",0.20518554747104645,0.9752534627914429
151.17046,144.54523,"('DPDK', 1)",0.20515409111976624,0.9752418994903564
109.237625,140.60814,"('DPDK', 1)",0.20500199496746063,0.9749975800514221
74.97339,133.26596,"('OAI', 1)",0.16878193616867065,0.9326560497283936
153.57036,122.34634,"('DPDK', 1)",0.2051597684621811,0.9752435088157654
157.60274,116.512276,"('DPDK', 1)",0.20516912639141083,0.9752452969551086
159.03976,114.298676,"('DPDK', 1)",0.20517240464687347,0.9752485156059265
142.65604,114.588936,"('DPDK', 1)",0.20513150095939636,0.9752106070518494
69.46322,115.11023,"('OAI', 1)",0.15869279205799103,0.9341263175010681
55.305344,110.27977,"('OAI', 1)",0.12775014340877533,0.9353281855583191
67.37357,102.116135,"('OAI', 1)",0.15465784072875977,0.9346787333488464
60.81263,93.83052,"('OAI', 1)",0.14022938907146454,0.9357785582542419
35.830948,85.32877,"('OAI', 1)",0.07478361576795578,0.9310795664787292
40.99383,76.0543,"('OAI', 1)",0.08289285749197006,0.9333584308624268
28.905474,68.10612,"('OAI', 1)",0.05662687495350838,0.9264535307884216
30.256275,60.783916,"('OAI', 1)",0.05712427571415901,0.9274011254310608
36.76713,54.87652,"('OAI', 1)",0.07712378352880478,0.9316577911376953
24.669191,51.11395,"('OAI', 1)",0.061828989535570145,0.9230750203132629
19.263079,48.257267,"('OAI', 1)",0.05099411681294441,0.9209598898887634
14.285483,46.207165,"('OAI', 1)",0.038796860724687576,0.9197282791137695
10.74827,44.99783,"('OAI', 1)",0.02811344526708126,0.9159497022628784
9.635912,44.32017,"('OAI', 1)",0.02436106465756893,0.9144802689552307
12.296306,45.00084,"('OAI', 1)",0.032770056277513504,0.9174029231071472
9.353482,46.516495,"('OAI', 1)",0.023339560255408287,0.9138138890266418
26.238722,48.567856,"('OAI', 1)",0.060191620141267776,0.9244621396064758
6.932722,51.99887,"('OAI', 1)",0.02184714935719967,0.9076939821243286
4.2110705,55.21316,"('DPDK', 1)",0.2046753168106079,0.9466240406036377
7.262102,58.185425,"('OAI', 1)",0.02525707148015499,0.9085866212844849
19.120996,60.99216,"('OAI', 1)",0.05069204047322273,0.9209736585617065
19.019718,64.13971,"('OAI', 1)",0.05046926811337471,0.920975923538208
13.363261,67.44476,"('OAI', 1)",0.03609992936253548,0.9186756014823914
26.612963,70.42613,"('OAI', 1)",0.05916302278637886,0.9247705936431885
49.037807,73.621796,"('OAI', 1)",0.11042865365743637,0.9345951080322266
44.618042,77.48117,"('OAI', 1)",0.09559714049100876,0.9339202642440796
53.24999,81.05859,"('OAI', 1)",0.12239570170640945,0.9351287484169006
37.063435,84.566124,"('OAI', 1)",0.07717912644147873,0.9318197965621948
65.05332,87.035965,"('OAI', 1)",0.14986713230609894,0.9353266954421997
45.76074,89.68448,"('OAI', 1)",0.09957268089056015,0.9340940117835999
48.33248,91.50166,"('OAI', 1)",0.10817430168390274,0.9344839453697205
47.59852,92.65984,"('OAI', 1)",0.10578649491071701,0.934377908706665
45.601402,93.180275,"('OAI', 1)",0.09902556985616684,0.934074342250824
40.847015,93.15158,"('OAI', 1)",0.08239644020795822,0.9333441257476807
49.49134,92.57704,"('OAI', 1)",0.11186163872480392,0.9346585273742676
39.35213,92.101036,"('OAI', 1)",0.07755991071462631,0.9331087470054626
51.57736,91.26077,"('OAI', 1)",0.11790161579847336,0.9349498152732849
45.10816,90.82692,"('OAI', 1)",0.09731587022542953,0.9339908361434937
46.441254,90.357056,"('OAI', 1)",0.10191141813993454,0.9342073798179626
47.86325,89.969315,"('OAI', 1)",0.10666381567716599,0.9344291687011719
46.81507,89.69612,"('OAI', 1)",0.10316368192434311,0.9342672824859619
54.941513,89.46232,"('OAI', 1)",0.12681248784065247,0.9352957606315613
57.913555,89.60237,"('OAI', 1)",0.13392670452594757,0.9355525374412537
64.45061,90.03371,"('OAI', 1)",0.14857526123523712,0.935501217842102
84.734375,90.82518,"('OAI', 1)",0.19134490191936493,0.930026113986969
89.43616,92.57027,"('OAI', 1)",0.2025539129972458,0.9288899302482605
95.09265,94.83313,"('DPDK', 1)",0.20492993295192719,0.9748586416244507
116.45649,97.340515,"('DPDK', 1)",0.20503531396389008,0.9749959707260132
110.5908,100.78046,"('DPDK', 1)",0.205008402466774,0.9749981164932251
90.29175,104.89874,"('OAI', 1)",0.20450136065483093,0.9286741018295288
106.25156,107.50481,"('DPDK', 1)",0.20498758554458618,0.9749729633331299
111.97953,109.5032,"('DPDK', 1)",0.2050148993730545,0.9749955534934998
157.32037,111.212395,"('DPDK', 1)",0.2051684707403183,0.9752488732337952
90.0452,115.853195,"('OAI', 1)",0.20394839346408844,0.9287335872650146
111.48443,116.684494,"('DPDK', 1)",0.20501260459423065,0.9749972820281982
84.331215,116.73533,"('OAI', 1)",0.19032108783721924,0.930127739906311
115.93183,114.217926,"('DPDK', 1)",0.20503295958042145,0.9749997854232788
90.684715,112.75119,"('DPDK', 1)",0.20491234958171844,0.9748064875602722
97.2563,110.09043,"('DPDK', 1)",0.20494157075881958,0.9748815894126892
116.110115,107.51463,"('DPDK', 1)",0.20503376424312592,0.9749969840049744
104.69551,106.55769,"('DPDK', 1)",0.20497991144657135,0.9749577641487122
98.62007,105.780655,"('DPDK', 1)",0.2049488127231598,0.9748928546905518
88.28511,104.75937,"('OAI', 1)",0.19992372393608093,0.9291521310806274
93.04925,102.92327,"('DPDK', 1)",0.2049206793308258,0.9748337864875793
103.402275,101.14799,"('DPDK', 1)",0.20497344434261322,0.9749464392662048
115.61651,100.28931,"('DPDK', 1)",0.20503154397010803,0.9749963879585266
105.98318,100.9088,"('DPDK', 1)",0.20498625934123993,0.974969208240509
101.52836,101.60408,"('DPDK', 1)",0.20496392250061035,0.9749253988265991
93.87445,101.95252,"('DPDK', 1)",0.2049243003129959,0.9748446941375732
121.52259,101.4824,"('DPDK', 1)",0.20505765080451965,0.9750185608863831
147.67044,102.5731,"('DPDK', 1)",0.20514503121376038,0.9752365946769714
86.001045,106.28287,"('OAI', 1)",0.19445471465587616,0.9297006130218506
71.6562,106.57965,"('OAI', 1)",0.16278333961963654,0.9335352182388306
90.38323,103.94363,"('OAI', 1)",0.20469729602336884,0.9286550283432007
88.44154,101.21106,"('OAI', 1)",0.20029215514659882,0.9291107058525085
63.888714,98.53856,"('OAI', 1)",0.14733578264713287,0.9356659650802612
63.444954,94.44928,"('OAI', 1)",0.14635755121707916,0.9357894659042358
70.55473,90.03765,"('OAI', 1)",0.1607532501220703,0.9338381290435791
109.474495,86.399345,"('DPDK', 1)",0.20500312745571136,0.9749937057495117
113.2492,86.34869,"('DPDK', 1)",0.20502077043056488,0.9749984741210938
127.2281,88.66474,"('DPDK', 1)",0.20508219301700592,0.9750785231590271
119.59765,93.16995,"('DPDK', 1)",0.20504917204380035,0.9749963879585266
124.417435,97.910866,"('DPDK', 1)",0.20507024228572845,0.9750502109527588
129.22223,102.63118,"('DPDK', 1)",0.20509012043476105,0.9750952124595642
136.25363,107.13048,"('DPDK', 1)",0.2051127851009369,0.9751558303833008
123.09104,111.47971,"('DPDK', 1)",0.20506452023983002,0.9750374555587769
122.58746,114.238304,"('DPDK', 1)",0.20506232976913452,0.9750311970710754
172.04932,115.71453,"('DPDK', 1)",0.20520035922527313,0.9752586483955383
144.73619,119.902,"('DPDK', 1)",0.20513717830181122,0.9752275943756104
123.531456,123.00495,"('DPDK', 1)",0.20506642758846283,0.9750409126281738
105.49957,123.58169,"('DPDK', 1)",0.2049838900566101,0.9749648571014404
90.68089,121.28353,"('DPDK', 1)",0.20491234958171844,0.9748076796531677
116.90153,116.49112,"('DPDK', 1)",0.20503729581832886,0.9749962687492371
121.28235,112.70935,"('DPDK', 1)",0.2050565928220749,0.9750186204910278
114.49497,110.17103,"('DPDK', 1)",0.20502646267414093,0.9749955534934998
107.936104,108.112045,"('DPDK', 1)",0.2049957662820816,0.9749882817268372
81.53328,106.10747,"('OAI', 1)",0.18339818716049194,0.9308502674102783
53.969044,102.45796,"('OAI', 1)",0.12429340928792953,0.9351967573165894
40.68331,96.351746,"('OAI', 1)",0.08181744068861008,0.9333142638206482
36.38574,88.644,"('OAI', 1)",0.07626133412122726,0.9314273595809937
41.040794,80.58253,"('OAI', 1)",0.08305751532316208,0.9333788752555847
28.115791,73.24389,"('OAI', 1)",0.05634893849492073,0.9258833527565002
32.80276,66.138115,"('OAI', 1)",0.06423633545637131,0.929157555103302
42.37999,60.584816,"('OAI', 1)",0.08749856799840927,0.9335669875144958
30.06864,57.58212,"('OAI', 1)",0.05701099708676338,0.9272817373275757
34.8933,55.815422,"('OAI', 1)",0.07227655500173569,0.9305105805397034
30.378153,55.232853,"('OAI', 1)",0.057212818413972855,0.9274987578392029
26.947882,55.285618,"('OAI', 1)",0.05825744941830635,0.9250084161758423
19.314795,56.13136,"('OAI', 1)",0.051106590777635574,0.920922040939331
17.49266,57.10314,"('OAI', 1)",0.0470421202480793,0.9212052226066589
13.14434,58.315105,"('OAI', 1)",0.03543092682957649,0.9184078574180603
9.837476,59.53681,"('OAI', 1)",0.025052567943930626,0.914879560470581
11.811033,60.630676,"('OAI', 1)",0.031356800347566605,0.9167730212211609
14.140249,62.042194,"('OAI', 1)",0.03837202861905098,0.9195544123649597
20.584944,63.78768,"('OAI', 1)",0.05022795870900154,0.920760452747345
25.257082,66.0831,"('OAI', 1)",0.06233539059758186,0.9236025810241699
19.582651,68.80004,"('OAI', 1)",0.05166866257786751,0.920910656452179
10.032614,71.41499,"('OAI', 1)",0.025743922218680382,0.9152761101722717
8.222973,73.42283,"('OAI', 1)",0.02164422534406185,0.9111522436141968
17.399887,74.95831,"('OAI', 1)",0.04681726172566414,0.9212161302566528
12.973848,76.60124,"('OAI', 1)",0.03490697219967842,0.9182142615318298
9.375704,78.054115,"('OAI', 1)",0.023423543199896812,0.9138625860214233
35.44527,79.28589,"('OAI', 1)",0.07376705855131149,0.9308497309684753
25.297451,81.27956,"('OAI', 1)",0.06227501109242439,0.9236423373222351
21.583462,83.20485,"('OAI', 1)",0.05128436163067818,0.9206380844116211
35.37829,84.84286,"('OAI', 1)",0.07358025759458542,0.930809736251831
51.725655,86.67607,"('OAI', 1)",0.1182912066578865,0.9349711537361145
26.135418,89.03664,"('OAI', 1)",0.060476262122392654,0.9243671894073486
27.398415,90.47121,"('OAI', 1)",0.05705009773373604,0.9253499507904053
40.390644,91.27431,"('OAI', 1)",0.08075486868619919,0.9332695603370667
36.455772,92.08795,"('OAI', 1)",0.07644783705472946,0.9314533472061157
35.991096,92.648026,"('OAI', 1)",0.07521944493055344,0.9311764240264893
59.462097,92.96533,"('OAI', 1)",0.1373414844274521,0.9356643557548523
70.74177,93.93887,"('OAI', 1)",0.16108550131320953,0.9337719082832336
48.235813,95.57446,"('OAI', 1)",0.1078689768910408,0.9344674944877625
61.5672,96.545685,"('OAI', 1)",0.1420145183801651,0.935814619064331
56.768803,97.47645,"('OAI', 1)",0.13134759664535522,0.9354677796363831
53.10568,97.914474,"('OAI', 1)",0.12201764434576035,0.935097336769104
54.909496,97.75556,"('OAI', 1)",0.12673109769821167,0.9352909326553345
57.932507,97.26209,"('OAI', 1)",0.1339636743068695,0.9355571269989014
63.59575,96.68628,"('OAI', 1)",0.1466914862394333,0.9357589483261108
73.307526,96.27083,"('OAI', 1)",0.16581885516643524,0.9331266283988953
74.53403,96.33956,"('OAI', 1)",0.1680132895708084,0.9328009486198425
95.47765,96.60716,"('DPDK', 1)",0.20493198931217194,0.9748604893684387
80.325615,97.93238,"('OAI', 1)",0.180649533867836,0.9311632513999939
71.02965,98.805336,"('OAI', 1)",0.16162964701652527,0.9336923360824585
84.25396,98.73196,"('OAI', 1)",0.19010619819164276,0.9301461577415466
82.63589,99.0158,"('OAI', 1)",0.18600405752658844,0.930568277835846
68.0883,99.2313,"('OAI', 1)",0.15604163706302643,0.9344848394393921
63.583466,98.4187,"('OAI', 1)",0.14665822684764862,0.9357536435127258
65.72674,96.70936,"('OAI', 1)",0.151310533285141,0.9351430535316467
68.68428,94.742836,"('OAI', 1)",0.15721574425697327,0.9343136548995972
74.858574,92.97561,"('OAI', 1)",0.1685844212770462,0.9326883554458618
73.02527,91.85123,"('OAI', 1)",0.16529276967048645,0.9331789016723633
67.18517,91.06493,"('OAI', 1)",0.15428782999515533,0.9347375631332397
76.14307,90.19958,"('OAI', 1)",0.1710779219865799,0.9323285818099976
67.216385,89.897835,"('OAI', 1)",0.15434576570987701,0.9347192049026489
78.086845,89.36938,"('OAI', 1)",0.17541207373142242,0.931782603263855
91.41595,89.413826,"('DPDK', 1)",0.20491419732570648,0.974816620349884
75.60118,90.563705,"('OAI', 1)",0.1700136363506317,0.9324888586997986
114.28625,91.370895,"('DPDK', 1)",0.20502552390098572,0.9749994277954102
95.760216,94.434326,"('DPDK', 1)",0.2049335241317749,0.9748663902282715
86.2879,97.15955,"('OAI', 1)",0.19515696167945862,0.9296344518661499
105.07639,98.690674,"('DPDK', 1)",0.20498178899288177,0.974962592124939
102.55403,100.63971,"('DPDK', 1)",0.2049691528081894,0.9749346971511841
93.13059,102.39449,"('DPDK', 1)",0.20492100715637207,0.9748343229293823
100.24506,103.11806,"('DPDK', 1)",0.20495732128620148,0.9749143719673157
85.17624,103.639015,"('OAI', 1)",0.1924525797367096,0.9299062490463257
100.05582,102.84548,"('DPDK', 1)",0.20495633780956268,0.9749079346656799
85.38433,102.42931,"('OAI', 1)",0.19296595454216003,0.9298596382141113
66.051285,101.1631,"('OAI', 1)",0.15199103951454163,0.9350507259368896
79.3076,98.18232,"('OAI', 1)",0.17826537787914276,0.9314479827880859
94.194496,95.480125,"('DPDK', 1)",0.2049257904291153,0.9748479723930359
105.304794,94.22819,"('DPDK', 1)",0.2049829214811325,0.9749611616134644
103.84105,94.72783,"('DPDK', 1)",0.2049756497144699,0.9749454259872437
121.959984,96.07402,"('DPDK', 1)",0.20505957305431366,0.9750260710716248
106.13031,99.051506,"('DPDK', 1)",0.20498698949813843,0.9749692678451538
117.31018,101.49017,"('DPDK', 1)",0.2050391137599945,0.9749965667724609
123.70512,104.15476,"('DPDK', 1)",0.20506717264652252,0.9750439524650574
129.87015,107.054535,"('DPDK', 1)",0.20509225130081177,0.9751031994819641
152.97195,110.18383,"('DPDK', 1)",0.20515836775302887,0.9752421975135803
142.0512,114.738754,"('DPDK', 1)",0.20512984693050385,0.9752059578895569
141.90454,118.72289,"('DPDK', 1)",0.20512942969799042,0.9752048254013062
127.135445,121.90315,"('DPDK', 1)",0.20508180558681488,0.9750770926475525
133.55258,123.08934,"('DPDK', 1)",0.20510421693325043,0.9751351475715637
149.67422,123.4381,"('DPDK', 1)",0.205150306224823,0.9752429127693176
127.821915,124.361984,"('DPDK', 1)",0.2050846815109253,0.9750784635543823
84.92028,123.807785,"('OAI', 1)",0.19184352457523346,0.9299623966217041
119.11226,119.28174,"('DPDK', 1)",0.20504705607891083,0.9749970436096191
124.194435,115.569,"('DPDK', 1)",0.20506928861141205,0.9750470519065857
123.92303,112.961075,"('DPDK', 1)",0.20506811141967773,0.9750490188598633
114.48821,111.250824,"('DPDK', 1)",0.20502643287181854,0.9749956130981445
72.96354,109.55104,"('OAI', 1)",0.16517937183380127,0.9332137107849121
80.21902,105.03456,"('OAI', 1)",0.18036743998527527,0.9312036633491516
83.92515,100.02256,"('OAI', 1)",0.189285546541214,0.9302350878715515
67.22142,95.48663,"('OAI', 1)",0.1543528139591217,0.934709906578064
57.047813,90.56737,"('OAI', 1)",0.13197651505470276,0.9354774355888367
81.25918,85.3174,"('OAI', 1)",0.18277369439601898,0.9309322834014893
74.919106,82.167786,"('OAI', 1)",0.1686837524175644,0.9326767325401306
61.99679,80.15731,"('OAI', 1)",0.14306892454624176,0.9358509182929993
61.182533,78.16877,"('OAI', 1)",0.1410820186138153,0.9357925057411194
78.48594,76.4309,"('OAI', 1)",0.17634789645671844,0.9316896796226501
64.7769,76.33447,"('OAI', 1)",0.14925995469093323,0.9354041814804077
64.61161,76.27537,"('OAI', 1)",0.14891460537910461,0.935459315776825
58.906513,76.31685,"('OAI', 1)",0.13612371683120728,0.9356326460838318
50.532467,76.0303,"('OAI', 1)",0.1150156781077385,0.9348005056381226
36.061085,75.07671,"('OAI', 1)",0.07540007680654526,0.931227445602417
28.281935,72.882645,"('OAI', 1)",0.05640404298901558,0.926003634929657
37.26256,69.74005,"('OAI', 1)",0.07720934599637985,0.9319364428520203
25.034924,67.33971,"('OAI', 1)",0.06223170831799507,0.9234001040458679
16.853811,64.87638,"('OAI', 1)",0.04551251605153084,0.9211602807044983
13.872422,62.549675,"('OAI', 1)",0.03760289028286934,0.9192536473274231
25.74843,61.03142,"('OAI', 1)",0.06155787780880928,0.924053430557251
26.439188,61.02464,"('OAI', 1)",0.05964537337422371,0.9246122241020203
18.541235,62.026783,"('OAI', 1)",0.04941936209797859,0.921054482460022
18.111235,63.221367,"('OAI', 1)",0.048459310084581375,0.9211194515228271
19.301754,64.7137,"('OAI', 1)",0.051078248769044876,0.9209508895874023
17.090982,66.42753,"('OAI', 1)",0.046085257083177567,0.9212659001350403
17.438549,68.25988,"('OAI', 1)",0.04691000655293465,0.9212141633033752
17.819344,70.1405,"('OAI', 1)",0.047796059399843216,0.9211581945419312
14.653749,72.00587,"('OAI', 1)",0.03982030227780342,0.920051097869873
18.598833,73.676834,"('OAI', 1)",0.04955397918820381,0.9210550785064697
34.029118,75.39017,"('OAI', 1)",0.06852816790342331,0.92995685338974
36.145676,77.598434,"('OAI', 1)",0.07561426609754562,0.9312679171562195
29.06677,80.02875,"('OAI', 1)",0.05668439343571663,0.9265863299369812
48.525642,82.13694,"('OAI', 1)",0.10881791263818741,0.9345248937606812
47.365314,84.6012,"('OAI', 1)",0.10500774532556534,0.9343537092208862
66.56969,86.96542,"('OAI', 1)",0.15302984416484833,0.9348911643028259
57.763447,89.70027,"('OAI', 1)",0.13359767198562622,0.9355466365814209
53.194027,92.101746,"('OAI', 1)",0.12225490063428879,0.935107409954071
76.666046,93.84932,"('OAI', 1)",0.1721431463956833,0.9321929812431335
77.43792,95.88139,"('OAI', 1)",0.17388129234313965,0.9319486618041992
85.89107,97.74984,"('OAI', 1)",0.19421111047267914,0.9297327995300293
59.755318,99.57336,"('OAI', 1)",0.13797809183597565,0.9356937408447266
59.01051,99.824814,"('OAI', 1)",0.13636386394500732,0.9356308579444885
115.2499,99.07743,"('DPDK', 1)",0.20502988994121552,0.9749952554702759
72.15629,100.37007,"('OAI', 1)",0.16371136903762817,0.933404803276062
62.841156,100.412186,"('OAI', 1)",0.14502093195915222,0.9359104037284851
120.230095,99.48952,"('DPDK', 1)",0.2050519436597824,0.9750065803527832
96.88182,101.1474,"('DPDK', 1)",0.2049395740032196,0.9748761653900146
113.70017,102.83912,"('DPDK', 1)",0.20502284169197083,0.9749959707260132
91.28367,105.50186,"('DPDK', 1)",0.20491385459899902,0.9748125672340393
106.44926,106.61418,"('DPDK', 1)",0.20498855412006378,0.9749742150306702
101.337814,107.80982,"('DPDK', 1)",0.20496295392513275,0.9749242663383484
107.43669,108.430084,"('DPDK', 1)",0.2049933522939682,0.9749830961227417
110.77095,109.06389,"('DPDK', 1)",0.20500925183296204,0.9749975204467773
122.43892,109.737854,"('DPDK', 1)",0.205061674118042,0.9750284552574158
102.66821,111.12537,"('DPDK', 1)",0.20496973395347595,0.9749350547790527
124.147385,111.2674,"('DPDK', 1)",0.20506907999515533,0.9750478267669678
97.26558,112.19352,"('DPDK', 1)",0.20494163036346436,0.9748825430870056
175.80557,111.40986,"('DPDK', 1)",0.20520766079425812,0.9752616286277771
117.589775,115.42172,"('DPDK', 1)",0.2050403505563736,0.9749971628189087
135.26399,117.30785,"('DPDK', 1)",0.20510965585708618,0.9751482605934143
150.5974,119.19723,"('DPDK', 1)",0.2051527202129364,0.975241482257843
120.69855,121.83172,"('DPDK', 1)",0.20505401492118835,0.9750107526779175
109.38629,122.30157,"('DPDK', 1)",0.20500271022319794,0.974995493888855
138.29971,120.63294,"('DPDK', 1)",0.20511914789676666,0.9751706719398499
114.356384,119.997665,"('DPDK', 1)",0.2050258368253708,0.9749957919120789
141.84627,118.13233,"('DPDK', 1)",0.20512928068637848,0.9752026200294495
116.866234,117.81539,"('DPDK', 1)",0.20503714680671692,0.9749966859817505
140.93631,116.46596,"('DPDK', 1)",0.20512674748897552,0.9751951694488525
110.49284,116.48704,"('DPDK', 1)",0.20500795543193817,0.974996030330658
145.02937,114.94523,"('DPDK', 1)",0.2051379680633545,0.9752300381660461
131.78839,115.25727,"('DPDK', 1)",0.20509852468967438,0.9751179218292236
127.6101,115.52604,"('DPDK', 1)",0.20508380234241486,0.9750775098800659
147.5856,115.44065,"('DPDK', 1)",0.20514480769634247,0.9752406477928162
140.5484,116.61218,"('DPDK', 1)",0.20512567460536957,0.975195586681366
139.73943,117.79682,"('DPDK', 1)",0.2051234096288681,0.9751855731010437
174.7188,118.77415,"('DPDK', 1)",0.20520555973052979,0.9752606153488159
147.28651,122.13287,"('DPDK', 1)",0.2051440179347992,0.9752398133277893
132.77483,124.29542,"('DPDK', 1)",0.20510171353816986,0.9751250147819519
162.74535,124.49889,"('DPDK', 1)",0.20518070459365845,0.9752504825592041
176.20695,125.76558,"('DPDK', 1)",0.2052084356546402,0.9752598404884338
205.06758,128.42233,"('DPDK', 1)",0.20525974035263062,0.9752902984619141
208.96588,133.74031,"('DPDK', 1)",0.20526611804962158,0.9752945303916931
224.34192,140.1891,"('DPDK', 1)",0.20529015362262726,0.9753069877624512
243.28746,147.74016,"('DPDK', 1)",0.20531760156154633,0.9753129482269287
219.95462,156.46031,"('DPDK', 1)",0.20528346300125122,0.9753075242042542
172.2784,162.80031,"('DPDK', 1)",0.20520080626010895,0.9752607345581055
202.85797,163.20895,"('DPDK', 1)",0.20525607466697693,0.9752912521362305
